source_file,original_state,original_district,standardized_state,standardized_district,mapping_reason,confidence
District_FloodedArea.csv,,Garhwa,,Garhwa,unchanged source name,HIGH
District_FloodedArea.csv,,Jamtara,,Jamtara,unchanged source name,HIGH
District_FloodedArea.csv,,Dhanbad,,Dhanbad,unchanged source name,HIGH
District_FloodedArea.csv,,Latehar,,Latehar,unchanged source name,HIGH
District_FloodedArea.csv,,Bokaro,,Bokaro,unchanged source name,HIGH
District_FloodedArea.csv,,Ramgarh,,Ramgarh,unchanged source name,HIGH
District_FloodedArea.csv,,Ranchi,,Ranchi,unchanged source name,HIGH
District_FloodedArea.csv,,Lohardaga,,Lohardaga,unchanged source name,HIGH
District_FloodedArea.csv,,Gumla,,Gumla,unchanged source name,HIGH
District_FloodedArea.csv,,Khunti,,Khunti,unchanged source name,HIGH
District_FloodedArea.csv,,Saraikela-kharsawan,,Saraikela-kharsawan,unchanged source name,HIGH
District_FloodedArea.csv,,Purbi Singhbhum,,Purbi Singhbhum,unchanged source name,HIGH
District_FloodedArea.csv,,Pashchimi Singhbhum,,Pashchimi Singhbhum,unchanged source name,HIGH
District_FloodedArea.csv,,Simdega,,Simdega,unchanged source name,HIGH
District_FloodedArea.csv,,Kodarma,,Kodarma,unchanged source name,HIGH
District_FloodedArea.csv,,Hazaribagh,,Hazaribagh,unchanged source name,HIGH
District_FloodedArea.csv,,Bidar,,Bidar,unchanged source name,HIGH
District_FloodedArea.csv,,Kalaburagi,,Kalaburagi,unchanged source name,HIGH
District_FloodedArea.csv,,Belagavi,,Belagavi,unchanged source name,HIGH
District_FloodedArea.csv,,Yadgir,,Yadgir,unchanged source name,HIGH
District_FloodedArea.csv,,Bagalkote,,Bagalkote,unchanged source name,HIGH
District_FloodedArea.csv,,Raichur,,Raichur,unchanged source name,HIGH
District_FloodedArea.csv,,Koppal,,Koppal,unchanged source name,HIGH
District_FloodedArea.csv,,Gadag,,Gadag,unchanged source name,HIGH
District_FloodedArea.csv,,Ballari,,Ballari,unchanged source name,HIGH
District_FloodedArea.csv,,Dharwad,,Dharwad,unchanged source name,HIGH
District_FloodedArea.csv,,Uttara Kannada,,Uttara Kannada,unchanged source name,HIGH
District_FloodedArea.csv,,Haveri,,Haveri,unchanged source name,HIGH
District_FloodedArea.csv,,Chitradurga,,Chitradurga,unchanged source name,HIGH
District_FloodedArea.csv,,Davanagere,,Davanagere,unchanged source name,HIGH
District_FloodedArea.csv,,Shivamogga,,Shivamogga,unchanged source name,HIGH
District_FloodedArea.csv,,Udupi,,Udupi,unchanged source name,HIGH
District_FloodedArea.csv,,Chikkamagaluru,,Chikkamagaluru,unchanged source name,HIGH
District_FloodedArea.csv,,Chikkaballapura,,Chikkaballapura,unchanged source name,HIGH
District_FloodedArea.csv,,Hassan,,Hassan,unchanged source name,HIGH
District_FloodedArea.csv,,Kolar,,Kolar,unchanged source name,HIGH
District_FloodedArea.csv,,Bengaluru Rural,,Bengaluru Rural,unchanged source name,HIGH
District_FloodedArea.csv,,Dakshina Kannada,,Dakshina Kannada,unchanged source name,HIGH
District_FloodedArea.csv,,Bangalore,,Bangalore,unchanged source name,HIGH
District_FloodedArea.csv,,Kodagu,,Kodagu,unchanged source name,HIGH
District_FloodedArea.csv,,Chamarajanagara,,Chamarajanagara,unchanged source name,HIGH
District_FloodedArea.csv,,Tumakuru,,Tumakuru,unchanged source name,HIGH
District_FloodedArea.csv,,Ramanagara,,Ramanagara,unchanged source name,HIGH
District_FloodedArea.csv,,Mandya,,Mandya,unchanged source name,HIGH
District_FloodedArea.csv,,Mysuru,,Mysuru,unchanged source name,HIGH
District_FloodedArea.csv,,Vijayapura,,Vijayapura,unchanged source name,HIGH
District_FloodedArea.csv,,Kasaragod,,Kasaragod,unchanged source name,HIGH
District_FloodedArea.csv,,Wayanad,,Wayanad,unchanged source name,HIGH
District_FloodedArea.csv,,Kozhikode,,Kozhikode,unchanged source name,HIGH
District_FloodedArea.csv,,Malappuram,,Malappuram,unchanged source name,HIGH
District_FloodedArea.csv,,Palakkad,,Palakkad,unchanged source name,HIGH
District_FloodedArea.csv,,Thrissur,,Thrissur,unchanged source name,HIGH
District_FloodedArea.csv,,Idukki,,Idukki,unchanged source name,HIGH
District_FloodedArea.csv,,Ernakulam,,Ernakulam,unchanged source name,HIGH
District_FloodedArea.csv,,Alappuzha,,Alappuzha,unchanged source name,HIGH
District_FloodedArea.csv,,Kottayam,,Kottayam,unchanged source name,HIGH
District_FloodedArea.csv,,Pathanamthitta,,Pathanamthitta,unchanged source name,HIGH
District_FloodedArea.csv,,Kollam,,Kollam,unchanged source name,HIGH
District_FloodedArea.csv,,Thiruvananthapuram,,Thiruvananthapuram,unchanged source name,HIGH
District_FloodedArea.csv,,Kannur,,Kannur,unchanged source name,HIGH
District_FloodedArea.csv,,Leh,,Leh,unchanged source name,HIGH
District_FloodedArea.csv,,Kargil,,Kargil,unchanged source name,HIGH
District_FloodedArea.csv,,Lakshadweep,,Lakshadweep,unchanged source name,HIGH
District_FloodedArea.csv,,Burhanpur,,Burhanpur,unchanged source name,HIGH
District_FloodedArea.csv,,Morena,,Morena,unchanged source name,HIGH
District_FloodedArea.csv,,Bhind,,Bhind,unchanged source name,HIGH
District_FloodedArea.csv,,Gwalior,,Gwalior,unchanged source name,HIGH
District_FloodedArea.csv,,Sheopur,,Sheopur,unchanged source name,HIGH
District_FloodedArea.csv,,Shivpuri,,Shivpuri,unchanged source name,HIGH
District_FloodedArea.csv,,Tikamgarh,,Tikamgarh,unchanged source name,HIGH
District_FloodedArea.csv,,Neemuch,,Neemuch,unchanged source name,HIGH
District_FloodedArea.csv,,Rewa,,Rewa,unchanged source name,HIGH
District_FloodedArea.csv,,Satna,,Satna,unchanged source name,HIGH
District_FloodedArea.csv,,Guna,,Guna,unchanged source name,HIGH
District_FloodedArea.csv,,Ashoknagar,,Ashoknagar,unchanged source name,HIGH
District_FloodedArea.csv,,Mandsaur,,Mandsaur,unchanged source name,HIGH
District_FloodedArea.csv,,Singrauli,,Singrauli,unchanged source name,HIGH
District_FloodedArea.csv,,Sidhi,,Sidhi,unchanged source name,HIGH
District_FloodedArea.csv,,Sagar,,Sagar,unchanged source name,HIGH
District_FloodedArea.csv,,Damoh,,Damoh,unchanged source name,HIGH
District_FloodedArea.csv,,Shajapur,,Shajapur,unchanged source name,HIGH
District_FloodedArea.csv,,Vidisha,,Vidisha,unchanged source name,HIGH
District_FloodedArea.csv,,Rajgarh,,Rajgarh,unchanged source name,HIGH
District_FloodedArea.csv,,Shahdol,,Shahdol,unchanged source name,HIGH
District_FloodedArea.csv,,Katni,,Katni,unchanged source name,HIGH
District_FloodedArea.csv,,Umaria,,Umaria,unchanged source name,HIGH
District_FloodedArea.csv,,Ratlam,,Ratlam,unchanged source name,HIGH
District_FloodedArea.csv,,Bhopal,,Bhopal,unchanged source name,HIGH
District_FloodedArea.csv,,Ujjain,,Ujjain,unchanged source name,HIGH
District_FloodedArea.csv,,Raisen,,Raisen,unchanged source name,HIGH
District_FloodedArea.csv,,Sehore,,Sehore,unchanged source name,HIGH
District_FloodedArea.csv,,Jabalpur,,Jabalpur,unchanged source name,HIGH
District_FloodedArea.csv,,Dewas,,Dewas,unchanged source name,HIGH
District_FloodedArea.csv,,Anuppur,,Anuppur,unchanged source name,HIGH
District_FloodedArea.csv,,Jhabua,,Jhabua,unchanged source name,HIGH
District_FloodedArea.csv,,Dindori,,Dindori,unchanged source name,HIGH
District_FloodedArea.csv,,Narsimhapur,,Narsimhapur,unchanged source name,HIGH
District_FloodedArea.csv,,Dhar,,Dhar,unchanged source name,HIGH
District_FloodedArea.csv,,Indore,,Indore,unchanged source name,HIGH
District_FloodedArea.csv,,Mandla,,Mandla,unchanged source name,HIGH
District_FloodedArea.csv,,Hoshangabad,,Hoshangabad,unchanged source name,HIGH
District_FloodedArea.csv,,Seoni,,Seoni,unchanged source name,HIGH
District_FloodedArea.csv,,Alirajpur,,Alirajpur,unchanged source name,HIGH
District_FloodedArea.csv,,Chhindwara,,Chhindwara,unchanged source name,HIGH
District_FloodedArea.csv,,Harda,,Harda,unchanged source name,HIGH
District_FloodedArea.csv,,West Nimar,,West Nimar,unchanged source name,HIGH
District_FloodedArea.csv,,East Nimar,,East Nimar,unchanged source name,HIGH
District_FloodedArea.csv,,Balaghat,,Balaghat,unchanged source name,HIGH
District_FloodedArea.csv,,Barwani,,Barwani,unchanged source name,HIGH
District_FloodedArea.csv,,Agar Malwa,,Agar Malwa,unchanged source name,HIGH
District_FloodedArea.csv,,Datia,,Datia,unchanged source name,HIGH
District_FloodedArea.csv,,Chhatarpur,,Chhatarpur,unchanged source name,HIGH
District_FloodedArea.csv,,Panna,,Panna,unchanged source name,HIGH
District_FloodedArea.csv,,Betul,,Betul,unchanged source name,HIGH
District_FloodedArea.csv,,Niwari,,Niwari,unchanged source name,HIGH
District_FloodedArea.csv,,Gondiya,,Gondiya,unchanged source name,HIGH
District_FloodedArea.csv,,Bhandara,,Bhandara,unchanged source name,HIGH
District_FloodedArea.csv,,Jalgaon,,Jalgaon,unchanged source name,HIGH
District_FloodedArea.csv,,Wardha,,Wardha,unchanged source name,HIGH
District_FloodedArea.csv,,Buldana,,Buldana,unchanged source name,HIGH
District_FloodedArea.csv,,Akola,,Akola,unchanged source name,HIGH
District_FloodedArea.csv,,Nashik,,Nashik,unchanged source name,HIGH
District_FloodedArea.csv,,Gadchiroli,,Gadchiroli,unchanged source name,HIGH
District_FloodedArea.csv,,Washim,,Washim,unchanged source name,HIGH
District_FloodedArea.csv,,Chandrapur,,Chandrapur,unchanged source name,HIGH
District_FloodedArea.csv,,Yavatmal,,Yavatmal,unchanged source name,HIGH
District_FloodedArea.csv,,Jalna,,Jalna,unchanged source name,HIGH
District_FloodedArea.csv,,Ahmadnagar,,Ahmadnagar,unchanged source name,HIGH
District_FloodedArea.csv,,Hingoli,,Hingoli,unchanged source name,HIGH
District_FloodedArea.csv,,Nanded,,Nanded,unchanged source name,HIGH
District_FloodedArea.csv,,Parbhani,,Parbhani,unchanged source name,HIGH
District_FloodedArea.csv,,Pune,,Pune,unchanged source name,HIGH
District_FloodedArea.csv,,Bid,,Bid,unchanged source name,HIGH
District_FloodedArea.csv,,Mumbai,,Mumbai,unchanged source name,HIGH
District_FloodedArea.csv,,Latur,,Latur,unchanged source name,HIGH
District_FloodedArea.csv,,Osmanabad,,Osmanabad,unchanged source name,HIGH
District_FloodedArea.csv,,Solapur,,Solapur,unchanged source name,HIGH
District_FloodedArea.csv,,Satara,,Satara,unchanged source name,HIGH
District_FloodedArea.csv,,Ratnagiri,,Ratnagiri,unchanged source name,HIGH
District_FloodedArea.csv,,Sangli,,Sangli,unchanged source name,HIGH
District_FloodedArea.csv,,Kolhapur,,Kolhapur,unchanged source name,HIGH
District_FloodedArea.csv,,Sindhudurg,,Sindhudurg,unchanged source name,HIGH
District_FloodedArea.csv,,Thane,,Thane,unchanged source name,HIGH
District_FloodedArea.csv,,Palghar,,Palghar,unchanged source name,HIGH
District_FloodedArea.csv,,Nandurbar,,Nandurbar,unchanged source name,HIGH
District_FloodedArea.csv,,Amravati,,Amravati,unchanged source name,HIGH
District_FloodedArea.csv,,Dhule,,Dhule,unchanged source name,HIGH
District_FloodedArea.csv,,Nagpur,,Nagpur,unchanged source name,HIGH
District_FloodedArea.csv,,Mumbai Suburban,,Mumbai Suburban,unchanged source name,HIGH
District_FloodedArea.csv,,Kamjong,,Kamjong,unchanged source name,HIGH
District_FloodedArea.csv,,Senapati,,Senapati,unchanged source name,HIGH
District_FloodedArea.csv,,Tamenglong,,Tamenglong,unchanged source name,HIGH
District_FloodedArea.csv,,Imphal West,,Imphal West,unchanged source name,HIGH
District_FloodedArea.csv,,Kakching,,Kakching,unchanged source name,HIGH
District_FloodedArea.csv,,Bishnupur,,Bishnupur,unchanged source name,HIGH
District_FloodedArea.csv,,Chandel,,Chandel,unchanged source name,HIGH
District_FloodedArea.csv,,Churachandpur,,Churachandpur,unchanged source name,HIGH
District_FloodedArea.csv,,Imphal East,,Imphal East,unchanged source name,HIGH
District_FloodedArea.csv,,Jiribam,,Jiribam,unchanged source name,HIGH
District_FloodedArea.csv,,Kangpokpi,,Kangpokpi,unchanged source name,HIGH
District_FloodedArea.csv,,Thoubal,,Thoubal,unchanged source name,HIGH
District_FloodedArea.csv,,Tengnoupal,,Tengnoupal,unchanged source name,HIGH
District_FloodedArea.csv,,Ukhrul,,Ukhrul,unchanged source name,HIGH
District_FloodedArea.csv,,Noney,,Noney,unchanged source name,HIGH
District_FloodedArea.csv,,Pherzawl,,Pherzawl,unchanged source name,HIGH
District_FloodedArea.csv,,Ribhoi,,Ribhoi,unchanged source name,HIGH
District_FloodedArea.csv,,West Khasi Hills,,West Khasi Hills,unchanged source name,HIGH
District_FloodedArea.csv,,East Jaintia Hills,,East Jaintia Hills,unchanged source name,HIGH
District_FloodedArea.csv,,East Khasi Hills,,East Khasi Hills,unchanged source name,HIGH
District_FloodedArea.csv,,South Garo Hills,,South Garo Hills,unchanged source name,HIGH
District_FloodedArea.csv,,West Garo Hills,,West Garo Hills,unchanged source name,HIGH
District_FloodedArea.csv,,East Garo Hills,,East Garo Hills,unchanged source name,HIGH
District_FloodedArea.csv,,West Jaintia Hills,,West Jaintia Hills,unchanged source name,HIGH
District_FloodedArea.csv,,South West Khasi Hills,,South West Khasi Hills,unchanged source name,HIGH
District_FloodedArea.csv,,North Garo Hills,,North Garo Hills,unchanged source name,HIGH
District_FloodedArea.csv,,South West Garo Hills,,South West Garo Hills,unchanged source name,HIGH
District_FloodedArea.csv,,Kolasib,,Kolasib,unchanged source name,HIGH
District_FloodedArea.csv,,Aizawl,,Aizawl,unchanged source name,HIGH
District_FloodedArea.csv,,Mamit,,Mamit,unchanged source name,HIGH
District_FloodedArea.csv,,Champhai,,Champhai,unchanged source name,HIGH
District_FloodedArea.csv,,Serchhip,,Serchhip,unchanged source name,HIGH
District_FloodedArea.csv,,Lunglei,,Lunglei,unchanged source name,HIGH
District_FloodedArea.csv,,Saiha,,Saiha,unchanged source name,HIGH
District_FloodedArea.csv,,Lawngtlai,,Lawngtlai,unchanged source name,HIGH
District_FloodedArea.csv,,Mon,,Mon,unchanged source name,HIGH
District_FloodedArea.csv,,Longleng,,Longleng,unchanged source name,HIGH
District_FloodedArea.csv,,Mokokchung,,Mokokchung,unchanged source name,HIGH
District_FloodedArea.csv,,Tuensang,,Tuensang,unchanged source name,HIGH
District_FloodedArea.csv,,Kiphire,,Kiphire,unchanged source name,HIGH
District_FloodedArea.csv,,Peren,,Peren,unchanged source name,HIGH
District_FloodedArea.csv,,Wokha,,Wokha,unchanged source name,HIGH
District_FloodedArea.csv,,Zunheboto,,Zunheboto,unchanged source name,HIGH
District_FloodedArea.csv,,Phek,,Phek,unchanged source name,HIGH
District_FloodedArea.csv,,Kohima,,Kohima,unchanged source name,HIGH
District_FloodedArea.csv,,Dimapur,,Dimapur,unchanged source name,HIGH
District_FloodedArea.csv,,Bhadrak,,Bhadrak,unchanged source name,HIGH
District_FloodedArea.csv,,Dhenkanal,,Dhenkanal,unchanged source name,HIGH
District_FloodedArea.csv,,Jajapur,,Jajapur,unchanged source name,HIGH
District_FloodedArea.csv,,Subarnapur,,Subarnapur,unchanged source name,HIGH
District_FloodedArea.csv,,Nuapada,,Nuapada,unchanged source name,HIGH
District_FloodedArea.csv,,Balangir,,Balangir,unchanged source name,HIGH
District_FloodedArea.csv,,Baudh,,Baudh,unchanged source name,HIGH
District_FloodedArea.csv,,Cuttack,,Cuttack,unchanged source name,HIGH
District_FloodedArea.csv,,Kandhamal,,Kandhamal,unchanged source name,HIGH
District_FloodedArea.csv,,Nayagarh,,Nayagarh,unchanged source name,HIGH
District_FloodedArea.csv,,Khordha,,Khordha,unchanged source name,HIGH
District_FloodedArea.csv,,Kalahandi,,Kalahandi,unchanged source name,HIGH
District_FloodedArea.csv,,Jagatsinghapur,,Jagatsinghapur,unchanged source name,HIGH
District_FloodedArea.csv,,Puri,,Puri,unchanged source name,HIGH
District_FloodedArea.csv,,Nabarangapur,,Nabarangapur,unchanged source name,HIGH
District_FloodedArea.csv,,Rayagada,,Rayagada,unchanged source name,HIGH
District_FloodedArea.csv,,Koraput,,Koraput,unchanged source name,HIGH
District_FloodedArea.csv,,Malkangiri,,Malkangiri,unchanged source name,HIGH
District_FloodedArea.csv,,Anugul,,Anugul,unchanged source name,HIGH
District_FloodedArea.csv,,Kendrapara,,Kendrapara,unchanged source name,HIGH
District_FloodedArea.csv,,Ganjam,,Ganjam,unchanged source name,HIGH
District_FloodedArea.csv,,Gajapati,,Gajapati,unchanged source name,HIGH
District_FloodedArea.csv,,Mayurbhanj,,Mayurbhanj,unchanged source name,HIGH
District_FloodedArea.csv,,Sundargarh,,Sundargarh,unchanged source name,HIGH
District_FloodedArea.csv,,Kendujhar,,Kendujhar,unchanged source name,HIGH
District_FloodedArea.csv,,Baleshwar,,Baleshwar,unchanged source name,HIGH
District_FloodedArea.csv,,Jharsuguda,,Jharsuguda,unchanged source name,HIGH
District_FloodedArea.csv,,Bargarh,,Bargarh,unchanged source name,HIGH
District_FloodedArea.csv,,Debagarh,,Debagarh,unchanged source name,HIGH
District_FloodedArea.csv,,Sambalpur,,Sambalpur,unchanged source name,HIGH
District_FloodedArea.csv,,Puducherry,,Puducherry,unchanged source name,HIGH
District_FloodedArea.csv,,Karaikal,,Karaikal,unchanged source name,HIGH
District_FloodedArea.csv,,Mahe,,Mahe,unchanged source name,HIGH
District_FloodedArea.csv,,Yanam,,Yanam,unchanged source name,HIGH
District_FloodedArea.csv,,Gurdaspur,,Gurdaspur,unchanged source name,HIGH
District_FloodedArea.csv,,Hoshiarpur,,Hoshiarpur,unchanged source name,HIGH
District_FloodedArea.csv,,Amritsar,,Amritsar,unchanged source name,HIGH
District_FloodedArea.csv,,Jalandhar,,Jalandhar,unchanged source name,HIGH
District_FloodedArea.csv,,Tarn Taran,,Tarn Taran,unchanged source name,HIGH
District_FloodedArea.csv,,Rupnagar,,Rupnagar,unchanged source name,HIGH
District_FloodedArea.csv,,Shahid Bhagat Singh Nagar,,Shahid Bhagat Singh Nagar,unchanged source name,HIGH
District_FloodedArea.csv,,Fazilka,,Fazilka,unchanged source name,HIGH
District_FloodedArea.csv,,Moga,,Moga,unchanged source name,HIGH
District_FloodedArea.csv,,Ludhiana,,Ludhiana,unchanged source name,HIGH
District_FloodedArea.csv,,Sahibzada Ajit Singh Nag*,,Sahibzada Ajit Singh Nag*,unchanged source name,HIGH
District_FloodedArea.csv,,Faridkot,,Faridkot,unchanged source name,HIGH
District_FloodedArea.csv,,Fatehgarh Sahib,,Fatehgarh Sahib,unchanged source name,HIGH
District_FloodedArea.csv,,Sri Muktsar Sahib,,Sri Muktsar Sahib,unchanged source name,HIGH
District_FloodedArea.csv,,Sangrur,,Sangrur,unchanged source name,HIGH
District_FloodedArea.csv,,Barnala,,Barnala,unchanged source name,HIGH
District_FloodedArea.csv,,Bathinda,,Bathinda,unchanged source name,HIGH
District_FloodedArea.csv,,Patiala,,Patiala,unchanged source name,HIGH
District_FloodedArea.csv,,Mansa,,Mansa,unchanged source name,HIGH
District_FloodedArea.csv,,Firozpur,,Firozpur,unchanged source name,HIGH
District_FloodedArea.csv,,Pathankot,,Pathankot,unchanged source name,HIGH
District_FloodedArea.csv,,Kapurthala,,Kapurthala,unchanged source name,HIGH
District_FloodedArea.csv,,Churu,,Churu,unchanged source name,HIGH
District_FloodedArea.csv,,Jhunjhunun,,Jhunjhunun,unchanged source name,HIGH
District_FloodedArea.csv,,Jaisalmer,,Jaisalmer,unchanged source name,HIGH
District_FloodedArea.csv,,Sikar,,Sikar,unchanged source name,HIGH
District_FloodedArea.csv,,Alwar,,Alwar,unchanged source name,HIGH
District_FloodedArea.csv,,Jaipur,,Jaipur,unchanged source name,HIGH
District_FloodedArea.csv,,Jodhpur,,Jodhpur,unchanged source name,HIGH
District_FloodedArea.csv,,Bharatpur,,Bharatpur,unchanged source name,HIGH
